entity,times,length,source 
自家,1,2,"戴尔计划向25,000名员工提供自家智能手机以取代黑莓产品"
预装,4,2,戴尔将开始接受订购，销售预装微软Vista操作系统的个人电脑>DELL
能耗,5,2,戴尔将推出采用英特尔处理器的新款低能耗服务器
装有,1,2,戴尔将向小部分客户提供装有ARM晶片的服务器
玩家,2,2,戴尔将针对电脑玩家推出内含Nvidia晶片的台式电脑>DELL
台式,6,2,戴尔将针对电脑玩家推出内含Nvidia晶片的台式电脑>DELL
方委,1,2,戴尔收购方委任花旗提供并购谘询－知情人士
国防,1,2,戴尔首席财务长：2Q公共业务收入低于预期因国防支出低于预期>DELL
机誓,1,2,戴尔一体机誓与苹果决高下
缩短,8,2,戴姆勒：梅塞德斯-奔驰卡车工厂将缩短工人工作时间
福田,16,2,戴姆勒不久将与北汽福田正式展开合作－报导
减薪,4,2,戴姆勒部分子公司计划对员工实行减薪－报导
适合,10,2,戴姆勒和比亚迪将联合开发适合中国市场的新款电动汽车
雷诺,33,2,戴姆勒和雷诺可能在小型车领域进行合作－报导
华产,2,2,戴姆勒计划投资30亿欧元提高在华产能－报导
外壳,1,2,"戴姆勒计划投资7,000万欧元新建梅塞德斯汽车外壳冲压设施"
冲压,1,2,"戴姆勒计划投资7,000万欧元新建梅塞德斯汽车外壳冲压设施"
扶桑,1,2,"戴姆勒计划在三菱扶桑卡车与客车公司减员2,300人"
减员,3,2,"戴姆勒计划在三菱扶桑卡车与客车公司减员2,300人"
成熟,3,2,戴姆勒考虑条件成熟时以人民币作为对中国出口合同的计价货币
无需,6,2,戴姆勒-克莱斯勒：无需向欧洲航空防务航天公司注入新的资本
喜人,1,2,戴姆勒克莱斯勒CEO称2月份汽车销售状况喜人>DCX
纯属,7,2,戴姆勒-克莱斯勒称有关出售子公司Smart的报导“纯属猜测”>DCX
柏林,1,2,戴姆勒克莱斯勒的柏林房地产可能价值15亿欧元－报导
抄袭,1,2,戴姆勒-克莱斯勒和宝马汽车警告中国公司勿抄袭设计模型－报导
模型,3,2,戴姆勒-克莱斯勒和宝马汽车警告中国公司勿抄袭设计模型－报导
欧曼,1,2,戴姆勒-克莱斯勒计划在中国生产“欧曼”卡车>DCX
打折,1,2,戴姆勒-克莱斯勒将打折促销；与通用汽车的促销措施抗衡
启用,4,2,戴姆勒-克莱斯勒将于8月1日启用新管理模式-文件
吉普,6,2,"戴姆勒-克莱斯勒将召回111,000辆吉普大切诺基"
白领,3,2,戴姆勒克莱斯勒美国子公司CEO：可能调整白领医疗保健福利
疑点,3,2,戴姆勒-克莱斯勒内部交易调查出现新疑点-《商报》
自己,18,2,戴姆勒-克莱斯勒拟在美国成立自己的银行>DCX
轮班,1,2,戴姆勒-克莱斯勒伊利诺伊州工厂将实行三班轮班，需千名新员工
活跃,11,2,戴姆勒-克莱斯勒预计2007年卡车市场活跃依旧-《商报》
创出,7,2,戴姆勒首席执行长：公司6月份全球汽车销量或创出纪录新高
奠基,3,2,戴姆勒在中国福建的合资工厂奠基开工
戴文,5,2,戴文能源(Devon)：大型石油公司将成为墨西哥湾资产竞购者
覆盖,3,2,戴文能源公司：2008年的对冲措施覆盖预计产量的40%
西非,1,2,戴文能源将剥离西非业务>DVN
激起,1,2,丹麦电信营运商TDC激起市场收购热情
被盗,6,2,担心电脑被盗？软件可以帮你跟踪
小麦,6,2,担心制裁升级伊朗增加小麦进口
厚朴,11,2,淡马锡、厚朴和Seatown认购雨润价值2.35亿美元新股－知情人士
雨润,2,2,淡马锡、厚朴和Seatown认购雨润价值2.35亿美元新股－知情人士
购进,1,2,淡马锡、厚朴基金和中国人寿购进135亿股建行股票－知情人士
建行,22,2,淡马锡、厚朴基金和中国人寿购进135亿股建行股票－知情人士
淡马,20,2,淡马锡：7月份与美林达成的交易将使持股比例升至13%-14%
美银,13,2,淡马锡及一些中国公司有意买进美银出售的建行股份－消息人士
买入,7,2,淡马锡将与新加坡航空公司携手买入中国东方航空25%股份－报导
缩小,9,2,淡马锡控股将西拉雅能源竞购者名单范围缩小至三家－知情人士
星桥,1,2,淡马锡控股旗下星桥国际计划在中国吉林建食品生产加工区
丁玮,1,2,淡马锡控股任命丁玮担任中国业务负责人
大士,1,2,淡马锡控股挑选六家公司竞标旗下的大士能源－知情人士
缩水,10,2,淡马锡投资组合较去年缩水22%
章程,3,2,淡马锡修改章程淡化与新加坡政府关系
德太,2,2,淡马锡与德太投资就收购Shriram部分股权展开谈判－报导
创立,7,2,淡马锡与中国银行旗下投行部门商谈在华创立基金事宜-消息人士
回暖,3,2,淡水河谷：第二季度中国建筑业回暖将推动铁矿石价格上升
价位,1,2,淡水河谷：以低于08年合同价格20%的价位向中国出售铁矿石
靠泊,2,2,淡水河谷：运输船靠泊计划及物流中心方案需获中国政府批准
荒谬,2,2,淡水河谷称Eurofer违反竞争法的说法是荒谬的－Eurofer总干事
沿用,2,2,淡水河谷公司：支持沿用铁矿石基准价格机制
石价,1,2,淡水河谷拟将第三季度面向中国钢企的铁矿石价提高23%－报导
倒霉,1,2,倒霉的十月？幸运的十月？
十月,2,2,倒霉的十月？幸运的十月？
幸运,2,2,倒霉的十月？幸运的十月？
北海,6,2,道达尔：北海Elgin-Franklin天然气田重新投产
小时,8,2,道达尔：旗下法国炼油厂工人展开24小时罢工活动
税惠,1,2,道达尔：英国税惠措施未能帮助提振北海的油气产量
草案,3,2,道达尔对中国石油行业新的法规草案忧心忡忡
每天,2,2,"道达尔高管称很难将全球原油产量提高至每天9,500万桶以上"
刚果,3,2,道达尔公司：可以满足刚果石油供应合约>TOT
烯烃,1,2,道达尔计划在中国建煤制烯烃项目－管理人士
打消,5,2,道达尔首席执行长：目前不存在原油短缺；需要打消市场疑虑
少许,1,2,道达尔首席执行长：中国投资基金增持了少许股权
流化,1,2,道达尔因技术故障关闭Gonfreville炼油厂流化催化裂解装置
回旋,1,2,道达尔在应对每桶40美元低油价方面仍有回旋余地－首席执行长
余地,1,2,道达尔在应对每桶40美元低油价方面仍有回旋余地－首席执行长
一直,4,2,道达尔证实一家中资公共基金一直在增持该公司股份
道富,1,2,道富暴跌拖累银行股
经纬,3,2,道富银行拟与经纬纺机旗下子公司在华共同设立基金管理公司
纺机,1,2,道富银行拟与经纬纺机旗下子公司在华共同设立基金管理公司
领跌,2,2,道指跌破8000点银行类股领跌（上）
志刚,2,2,德昌电机控股任命香港金管局前总裁任志刚为独立非执行董事
座椅,1,2,德尔福与北京汽车工业控股旗下子公司成立座椅安全带合资公司
履约,2,2,德发集团2.78亿港元贷款未能履约偿还，接到催缴函
德法,3,2,德法就欧洲航空防务航天和英宇航系统合并策略达成一致－报导
宇航,4,2,德法就欧洲航空防务航天和英宇航系统合并策略达成一致－报导
DZ,1,2,德国DZBank：美国抵押贷款危机的影响有限
冀东,2,2,德国HeidelbergCement与冀东水泥在中国北方建立合资企业
台橡,1,2,德国Lanxess与台橡共同投资中国大陆橡胶厂合资项目
上亿,1,2,德国LBBW预计收益将因雷曼兄弟减少上亿欧元－报导
潍柴,2,2,德国MAN与中国潍柴动力就在华成立合资公司进行洽谈
场地,1,2,"德国巴斯夫向上海新办公场地共投入了大约5,000万美元"
标价,2,2,德国报摘：波音(Boeing)将客机标价平均上调3.5%>BA
看中,1,2,德国报摘：明基电通看中的可能是西门子的分销网络
坚守,5,2,德国报摘：西门子称将坚守电信业务
飞凌,2,2,德国报摘：英飞凌科技被控违反机密性协议
储存,4,2,德国报摘：英飞凌科技的可能于05年内分拆储存晶片业务
购回,1,2,德国贝塔斯曼完成购回GBL持有的股权交易
全能,1,2,德国财长对分拆全能银行持开放态度－报导
私有,2,2,德国财政部长：保护私有银行存款刻不容缓
职能,5,2,德国财政部长：将对评级机构的职能进行批判性讨论
有序,1,2,德国财政部长：救助计划旨在确保HypoReal有序清算
足以,4,2,德国财政部长：现有欧宝重组计划尚不足以令政府作出救助决定
蔓延,12,2,德国财政部长对金融危机蔓延表示担忧－报导
协会,10,2,德国财政部否认与银行业协会就IKB问题举行会议
得以,8,2,德国第一季度可能得以避免陷入双底衰退
大笔,5,2,德国电信获得Linde大笔订单
禁售,1,2,德国法院：微软可以禁售部分摩托罗拉产品
滑动,2,2,德国法院驳回苹果公司有关三星侵犯其滑动解锁技术的诉讼
解锁,2,2,德国法院驳回苹果公司有关三星侵犯其滑动解锁技术的诉讼
界面,1,2,德国法院裁定摩托罗拉移动未侵犯微软无线界面专利>GOOGMSFT
－力,2,2,德国反垄断监管部门批准中铝公司收购交易－力拓
国务,2,2,德国国务秘书称Magna在竞购通用汽车旗下欧宝的交易中领先
年轻,7,2,德国豪华汽车品牌瞄准年轻消费者（下）
IE,3,2,德国和法国建议网民暂时不要使用IE浏览器
创下,12,2,德国和法国银行债券的CDS费率继续创下新高
破解,1,2,德国黑客称已破解全球GSM手机加密编码
州长,5,2,德国黑森州州长：倾向于Magna对欧宝的收购提议
强行,1,2,德国或在必要时强行向银行提供援助资金－报导
选出,6,2,德国经济部：尚未选出较为青睐的竞购欧宝的报价
青睐,6,2,德国经济部：尚未选出较为青睐的竞购欧宝的报价
解答,1,2,德国经济部长：欧宝的重组计划没有解答关键问题
走强,9,2,德国经济部长：欧元走强是欧洲经济状况增强的迹象
紧迫,1,2,德国经济部长：时间紧迫，但有足够时间研究欧宝救助方案
只是,7,2,德国经济部长：只是暂时持有德国商业银行和HypoRE股权
购方,1,2,德国经济部否认有关RHJ是其最看好的欧宝竞购方的报导
反应,16,2,德国经济和技术部长：汇率应反应基本面状况
终身,1,2,德国竞争监管机构对欧宝提供终身保修的广告提出批评
受理,3,2,德国欧宝工厂所在州承诺迅速受理欧宝援助申请
休假,5,2,德国欧宝工人重新要求获得休假奖金－知情人士
外企,4,2,德国企业向温家宝表示对外企处境的不满（上）
强调,3,2,德国强调中国应该按国际贸易规则办事
依靠,1,2,德国商业银行CEO：该行仍可以依靠自身力量进行资本重组
力量,5,2,德国商业银行CEO：该行仍可以依靠自身力量进行资本重组
迫于,3,2,德国商业银行和安联保险迫于压力为德累斯顿银行寻求救助-消息
依赖,8,2,德国商业银行认为无需依赖国家救助－报导
税後,1,2,德国商业银行预计2011年税後利润约16亿欧元－首席执行长
德中,2,2,"德国相信德中双边贸易能够在2010年前达到1,000亿欧元"
米勒,1,2,德国小说家米勒荣获2009年诺贝尔文学奖
荣获,1,2,德国小说家米勒荣获2009年诺贝尔文学奖
作用,4,2,德国新的银行业法案将起到稳定市场的作用－穆迪
韦伯,2,2,德国央行批准韦伯在瑞士银行从事谘询工作－报导
可行,3,2,德国央行韦伯：希腊救助计划是唯一可行方案
链接,2,2,德国议会批准简化版版权法，谷歌将无需为显示链接付费
下院,1,2,德国议会下院通过强制银行国有化法案
参考,2,2,德国银行业认为可参考法国提议来部署希腊救助方案－消息人士
撮合,2,2,德国政府：欧宝相关谈判仍在继续，未寻求撮合竞购方
无论,1,2,德国政府：无论其他国家是否提供援助，德国将对欧宝进行救助
只有,3,2,德国政府：只有提出关键计划，有关欧宝的会议才会于周五召开
格局,9,2,德国政府对欧宝的救助将破坏竞争格局－政府顾问
相似,2,2,德国政府考虑采取与法国政府相似的措施支持空中客车－报导
一审,2,2,德国政府委员会将欧宝资助申请递交至下一审批机构
命运,10,2,德国政府希望通用汽车董事会会议能就欧宝未来命运作出决定
力度,13,2,德国政府希望通用汽车提高对欧宝的支持力度－报导
接手,7,2,德国政府寻找海外买家接手德国商业银行股份-报导
税后,1,2,德国中央合作银行：08年税后亏损10亿欧元；或获10亿欧元注资
不知,2,2,德国重建信贷银行(KfW)不知Blackstone计划收购德国电信
空域,1,2,德国周三将陆续开放更多飞行空域－空中安全部门
怀疑,4,2,德国总理对RHJ成功竞购欧宝表示怀疑－报导
解释,3,2,德交所高层力挺纽交所合并计划，解释协同效应源头>NYX
源头,2,2,德交所高层力挺纽交所合并计划，解释协同效应源头>NYX
