entity,times,length,source 
前机身,1,3,法航失事客机坠海前机身大体完好
大西洋,1,3,法航一客机在大西洋失踪上有9名中国公民
法拉利,1,3,法拉利：天堂般的日子
法努克,1,3,法努克和通用电气将解散在美国的合资企业
受贿案,1,3,法庭文件显示力拓受贿案牵扯范围广泛－报导
无同犯,1,3,法兴交易案有无同犯仍是疑团
科威特,10,3,法政府与日本、科威特及卡塔尔相关方商讨入股阿海珐事宜-报导
卡塔尔,9,3,法政府与日本、科威特及卡塔尔相关方商讨入股阿海珐事宜-报导
力拓候,1,3,反对与中铝合作力拓候任董事长辞职
越来越,5,3,反日游行令越来越多日本企业暂停在中国的运营
范思哲,2,3,范思哲关闭旗下全部日本专营店
范易谋,1,3,范易谋辞去达能与娃哈哈合资公司董事长一职
方风雷,2,3,方风雷筹建私人投资基金
上交所,8,3,方正证券将从周三起在上交所挂牌交易
本周四,2,3,房地美：截至本周四的一周美国抵押贷款利率基本持平
房地美,5,3,房地美：雷曼兄弟未向其支付12亿美元9月15日到期的应付款项
人口数,1,3,房利美首席执行长：住房市场问题可能导致无家可归人口数上升
仿冒品,1,3,仿冒品：造的、卖的一锅端
净收入,1,3,"飞利浦完成出售冠捷科技股份的交易；预计净收入9,500万欧元"
交易所,19,3,飞利浦宣布已为即将出售的台积电ADS定价，交易所得12亿欧元
分神事,1,3,飞行员分神事出有因使用笔记本电脑误事
发短信,1,3,非常之道：开车发短信黑莓变倒霉
大众车,1,3,非常之道：大众车失窃35年的奇妙经历
35年,1,3,非常之道：大众车失窃35年的奇妙经历
洁净─,1,3,非常之道：意国主妇爱洁净──忙坏了商家
怪现状,2,3,非常之道∶中国人投资之怪现状（上）
烟草税,1,3,菲利普莫里斯：香烟销量将继续面临挑战，受烟草税上调影响
万宝路,1,3,菲利普莫里斯与印度合作伙伴就万宝路销售纠纷达成和解－报导
阿罗约,1,3,菲律宾工商会称不会强迫阿罗约辞职
马尼拉,1,3,菲律宾力争将马尼拉打造成全球赌城
后欧宝,1,3,菲亚特CEO：克莱斯勒交易完成后欧宝将成为下一交易对象－报导
明朗后,1,3,菲亚特CEO愿意在与通用汽车谈判明朗后与意大利政府和工会会面
几周内,3,3,菲亚特称计划几周内把克莱斯勒持股比例提高到30%－彭博新闻
第二项,1,3,菲亚特董事长称除欧宝外公司在欧洲没有第二项收购计划
4年内,1,3,菲亚特更新对欧宝竞购计划，承诺4年内偿还政府担保贷款－报导
170,2,3,"菲亚特和广汽集团在华合资公司年产量将达170,000辆－CEO"
CNH,1,3,菲亚特计划将CNH和依维柯资产从汽车业务中剥离
3月初,4,3,"菲亚特计划于3月初临时裁员5,000人－工会"
南美洲,1,3,菲亚特将向欧宝提供亚洲和南美洲的一个商业网络
变速箱,2,3,菲亚特将在中国副主席访意期间签署变速箱生产协议－知情人士
精灵车,1,3,菲亚特在中国法院驳回其精灵车侵权诉讼请求后拟采取其他措施
合并案,1,3,费尔普斯-道奇(PhelpsDodge)合并案将缔造智利第四大铜业公司
PMI,1,3,分析师点评PMI和存款准备金率双降
陈从容,1,3,分众传媒任命陈从容为首席营运长>FMCN
11月,6,3,丰德丽控股：香港法院将于11月就配股禁令举行聆讯
223,1,3,"丰田：将在日本召回223,068辆混合动力车"
充电式,3,3,丰田：已开发出外充电式混合动力车，在日本进行公共道路测试
地震后,2,3,丰田称地震后有500种汽车零部件缺货
180,1,3,"丰田从英国召回180,865辆汽车－报导"
普锐斯,8,3,丰田高管：已在1月份修改了普锐斯刹车系统设计
正常时,1,3,丰田和日产将恢复全部在日工厂的生产，但产量为正常时的一半
460,1,3,丰田恢复销售雷克萨斯GX460；修复工具周三发送至经销商处
马自达,20,3,丰田将与马自达签署混合动力车技术合作协议－报导
565,1,3,"丰田汽车(Toyota)将召回565,756辆汽车-日本共同社"
方向盘,2,3,丰田汽车：雷克萨斯LS召回原因是方向盘回正过快
月底前,2,3,丰田汽车：曼谷附近的工厂将在月底前暂时停产
下周起,2,3,丰田汽车：下周起又有两种车型恢复生产
公司下,1,3,丰田汽车：有关公司下半财年将出现营业亏损的消息并不属实
173,1,3,"丰田汽车10月份美国市场销量增长5.2%，至173,086辆"
169,1,3,"丰田汽车11月份美国市场销量增长5.6%，至169,665辆>TM"
203,1,3,"丰田汽车12月份美国市场汽车销量增长8.2%至203,279辆"
美销量,2,3,"丰田汽车12月在美销量增长12.3%，至228,322辆>TM"
228,1,3,"丰田汽车12月在美销量增长12.3%，至228,322辆>TM"
1-3,3,3,丰田汽车1-3月份净利润激增，得益于美国销售强劲和日圆下跌
27日,1,3,丰田汽车4月18日至27日将恢复国内工厂所有车型的生产
240,1,3,"丰田汽车8月份美国销量为240,178辆>TM"
ESC,1,3,丰田汽车即将把ESC作为所有车型的标准配置
两年后,1,3,丰田汽车计划两年后开始充电式混合动力车的商业销售
日产量,2,3,丰田汽车计划在11月份提高日产量，为16个月来的首次－报导
低价车,1,3,丰田汽车计划在中国和泰国等国生产低价车－报导
周一起,1,3,"丰田汽车将从周一起在全球召回270,000辆汽车"
270,1,3,"丰田汽车将从周一起在全球召回270,000辆汽车"
136,1,3,"丰田汽车将因转向故障召回约136,000辆汽车"
Sai,2,3,丰田汽车将于下周开始修理雷克萨斯和Sai混合动力车－共同社
160,1,3,"丰田汽车将在中国召回逾160,000辆RAV4运动型多用途车"
110,1,3,"丰田汽车将召回超过110,000辆混合动力汽车"
分享制,1,3,丰田汽车将终止英国工厂的工作分享制并裁员750人－共同社
750,2,3,丰田汽车将终止英国工厂的工作分享制并裁员750人－共同社
按钮式,1,3,丰田汽车考虑对按钮式发动系统进行修改
保修期,1,3,丰田汽车考虑提供现金折扣和延长保修期－彭博资讯
第二年,1,3,丰田汽车料将连续第二年出现亏损－报导
领导层,3,3,丰田汽车面临领导层新老交替
概念车,1,3,丰田汽车拟在北美国际车展上展出小型电池电动概念车-消息
股损失,1,3,丰田汽车潜在持股损失超过1万亿日圆－报导
284,1,3,"丰田汽车上半年在华汽车销量持平于284,000辆"
经销商,7,3,丰田汽车向将经销商寄发支票确保用户获得最佳服务－消息人士
新总裁,4,3,丰田汽车新总裁的复苏计划缺乏细节
6月起,1,3,丰田汽车预计6月起产能将恢复90%，今年产量将达到去年水平
半财年,5,3,"丰田汽车预计召回事件给下半财年带来1,000亿日圆损失"
美国式,2,3,丰田汽车在华推行“美国式营销”（上）
组装厂,1,3,丰田汽车在华一组装厂可能因零部件生产企业罢工而停产－报导
185,1,3,"丰田汽车召回185,352辆电油喉有问题的汽车"
259,1,3,"丰田汽车中国合资企业因刹车问题召回259,119辆凯美瑞轿车>TM"
传动轴,1,3,丰田汽车中国合资企业召回传动轴连接存在问题客车－新华社
强势日,1,3,丰田汽车总裁：强势日圆令日本汽车生产面临崩溃风险－报导
博客中,1,3,丰田汽车总裁在自己的博客中就召回事件道歉
新全球,1,3,丰田汽车总裁周三将公布新全球特别工作组具体情况>TM
新一代,1,3,丰田新一代混合动力车成东京车展亮点
丰田章,1,3,丰田章男：丰田汽车将致力于回归根本
燃料油,1,3,福岛第一核电站可能已发生燃料油泄漏
车需求,3,3,福特6月份美国市场新车销量增长13%，受小型车需求强劲推动
消费税,1,3,福特可能上调在华出售的部分汽车价格，受中国上调消费税影响
15款,1,3,福特汽车：2015年前将在中国推出15款新车型
140,2,3,"福特汽车：第一季度在华汽车销量同比增19%，至140,566辆"
306,1,3,"福特汽车1-7月份在华汽车销量同比增长13%，至306,830辆"
368,2,3,"福特汽车1-8月在华汽车销量增42%，至368,103辆"
166,1,3,"福特汽车2006年中国市场销量增加86.6%，至166,722辆-2-"
582,1,3,"福特汽车2010年在中国的汽车销量增长40%，至582,467辆"
第二款,1,3,福特汽车第二款混合动力车全面投产>F
119,4,3,"福特汽车第三季度在华汽车销量达119,338辆，较上年同期增79%"
插电式,1,3,福特汽车公司将推出首款插电式电动汽车
周四起,2,3,福特汽车将从周四起在中国生产福特嘉年华汽车>F
车业务,1,3,福特汽车将重点发展亚洲市场和小型车业务，以提振销量和利润
197,1,3,"福特汽车上半年在华汽车销量较上年同期增14%，至197,212辆"
第二宗,1,3,福特汽车宣布发行29.54亿美元债券，为第二宗符合TALF的交易
172,2,3,"福特汽车在华业务上半年销量172,133辆，较上年同期增长21%"
程美玮,1,3,福特任命程美玮为集团副总裁兼福特中国公司执行董事长>F
新高管,2,3,福特任命国际业务和财务新高管>F
手机车,1,3,福特与微软开发出手机车用控制系统
114,2,3,"福特中国：1至9月份在华全资品牌汽车销量达114,685辆"
129,1,3,"福特中国合资公司06年福特品牌汽车销量达129,790辆"
150,1,3,"福特中国合资企业1-9月汽车销量150,365辆；较上年同期增59%"
难期力,1,3,复苏难期力拓考虑继续减产
傅成玉,1,3,傅成玉：中石化集团尚未要求进口更多沙特石油
美元债,7,3,富邦(香港)美元债或较掉期利率中值高75-80基点－知情者
富邦金,16,3,富邦金控2008年未经审计净利润新台币108.1亿元
新资本,3,3,富邦金控股东批准公司筹集新台币300亿元新资本的计划
资基金,1,3,富邦金控计划收购一家中资基金管理公司30%股权－报导
20元,1,3,富邦金控将以每股新台币20元买入富邦人寿发行的新股
六年来,1,3,富邦金控六年来首次计划回购股票－报导
福建省,1,3,富邦金控希望未来5年内在福建省开设200家分行－报导
蒋国梁,1,3,富邦金控因蒋国梁遭调查而解除其投资长职务－报导
长职务,1,3,富邦金控因蒋国梁遭调查而解除其投资长职务－报导
8亿元,3,3,富邦人寿将斥资新台币8亿元收购台湾记忆体公司7.27%的股权
梁培华,1,3,富邦银行(香港)任命梁培华接替李晋颐担任公司行政总裁
李晋颐,1,3,富邦银行(香港)任命梁培华接替李晋颐担任公司行政总裁
贷款方,1,3,富达及中投等贷款方将向Glencore提供15亿美元贷款－报导
925,2,3,富国银行裁员925人，因再融资业务放缓-报导
匈牙利,5,3,富兰克林邓普顿投资基金持有匈牙利逾10%的国债－报导
雅居乐,2,3,富力地产、碧桂园和雅居乐以人民币255亿元竞得广州亚运城地块
富力地,1,3,富力地产下周将举行无关交易巡回推介与债券投资者会面－消息
期货案,1,3,富时集团：中国股指期货案的结果将不会影响到富时指数服务
爆发点,3,3,富士康工厂骚乱表明中国制造业出现爆发点（一）
季度起,1,3,富士康将从第二季度起在越南投资两亿美元建手机生产厂－报导
零售业,3,3,富士康进军零售业：不只代工，还要销售
事件后,1,3,富士康连续发生自杀事件后，老板郭台铭周三奔赴深圳工厂
前总裁,1,3,富士通称其前总裁非健康原因辞职
非健康,1,3,富士通称其前总裁非健康原因辞职
重工正,2,3,富士重工正考虑来中国造车－报导
多亚洲,1,3,富通集团寻求更多亚洲合作伙伴，以提振增长－《金融时报》
－汇丰,3,3,富裕的亚洲人士计划增加在本地区的投资－汇丰调查报告
人性化,1,3,盖尔·凯利的法宝：人性化管理
两周内,2,3,盖特纳：将在两周内公布金融监管改革方案
甘庆林,1,3,甘庆林：一旦汇贤产业信托完成上市，将考虑收购更多大陆物业
大项目,1,3,钢材持续涨价导致大项目难产
回报率,1,3,港灯集团：不会接受政府降低回报率的计划
67亿,2,3,港灯集团2009年净利润下降17%，至67亿港元
惠灵顿,1,3,港灯集团将与长江基建联合收购惠灵顿一配电网络
阮水师,1,3,港灯集团委任阮水师为执行董事
邓健荣,2,3,港机工程提名邓健荣为新行政总裁
港交所,20,3,港交所筹备发行人民币股票
股票日,3,3,港交所将从2011年3月起把股票日交易时间从4小时延长至5小时
李小加,2,3,港交所李小加：为内地民众投资海外做好准备(上)
多资料,1,3,港交所要求MGMChina就香港IPO计划补交更多资料－报导
