entity,times,length,source 
分析∶,1,3,分析∶美国今年有望取代俄罗斯成为全球最大油气生产国
陈从容,1,3,分众传媒任命陈从容为首席营运长>FMCN
谭智为,1,3,分众传媒任命谭智为总裁>FMCN
丰田从,1,3,"丰田从英国召回180,865辆汽车－报导"
奥田硕,1,3,丰田董事长奥田硕卸任
－福特,1,3,丰田－福特联盟若隐若现
普锐斯,18,3,丰田高管：已在1月份修改了普锐斯刹车系统设计
凯美瑞,3,3,丰田汽车3月美国市场销量增15%；普锐斯、凯美瑞销量上升
经销商,1,3,丰田汽车经销商将游说美国国会
将游说,1,3,丰田汽车经销商将游说美国国会
卡罗拉,1,3,丰田同意在巴西范围内召回卡罗拉车型
丰田与,1,3,丰田与加州车祸死者家属达成和解
丰田在,1,3,丰田在日本推出新混合动力车Aqua
国会山,1,3,丰田章男美国国会山经受暴风骤雨
建设在,1,3,丰益国际将与香格里拉和嘉里建设在中国成立房地产合资企业
三里岛,1,3,福岛核电站事故可能被定为6级核事故，比三里岛事故严重－报导
福特称,1,3,福特称俄罗斯业务2005财年出现净亏损，受巨额投资拖累>F
福特的,1,3,福特的中国合资公司刚推出马自达3后不久便停止生产该车型
非洲区,1,3,福特汽车将把亚太及非洲区总部迁至中国－报导
穆拉利,1,3,福特汽车首席执行长穆拉利重申该公司将在今明两年实现盈利
程美玮,1,3,福特任命程美玮为集团副总裁兼福特中国公司执行董事长>F
福特与,1,3,福特与微软开发出手机车用控制系统
傅成玉,2,3,傅成玉：中石化集团尚未要求进口更多沙特石油
富邦(,1,3,富邦(香港)美元债或较掉期利率中值高75-80基点－知情者
将增持,1,3,富邦集团将增持台湾大哥大股权至35%－报导
厦门市,3,3,富邦金控将把其在厦门市商业银行的持股比例由19.99%提高至50%
嘉义市,1,3,富邦金控将斥资新台币43亿元买下台湾嘉义市一座建筑
福建省,1,3,富邦金控希望未来5年内在福建省开设200家分行－报导
蒋国梁,1,3,富邦金控因蒋国梁遭调查而解除其投资长职务－报导
富邦金,3,3,富邦金控子公司出清钱柜持股
）认购,1,3,"富邦银行（香港）认购厦门银行配售的3,198万股股票"
)任命,1,3,富邦银行(香港)任命梁培华接替李晋颐担任公司行政总裁
梁培华,1,3,富邦银行(香港)任命梁培华接替李晋颐担任公司行政总裁
李晋颐,1,3,富邦银行(香港)任命梁培华接替李晋颐担任公司行政总裁
富达与,1,3,富达与惠理集团同意成为FeldaGlobal的IPO基础投资者－报导
石家庄,1,3,富地石油参股石家庄昆仑新奥燃气供应合资企业
亚运城,2,3,富力地产、碧桂园和雅居乐以人民币255亿元竞得广州亚运城地块
陈伟良,1,3,富士康：行政总裁陈伟良辞任，明年1月1日起生效
富士康,6,3,富士康巴西建厂计划受阻－报导
有意与,2,3,富士康科技集团有意与中国阿里巴巴合作发展互联网业务－报导
郭台铭,5,3,富士康连续发生自杀事件后，老板郭台铭周三奔赴深圳工厂
出售给,1,3,富通集团比利时保险子公司出售给法国巴黎银行的交易前景未卜
放弃向,2,3,富通集团放弃向中国平安出售资产的交易
富裕的,1,3,富裕的亚洲人士计划增加在本地区的投资－汇丰调查报告
称达成,1,3,盖特纳称达成欧洲债务危机解决方案势在必行
甘庆林,1,3,甘庆林：一旦汇贤产业信托完成上市，将考虑收购更多大陆物业
惠灵顿,1,3,港灯集团将与长江基建联合收购惠灵顿一配电网络
安徽省,1,3,港华燃气获得安徽省黄山市一管道燃气项目独家经营权
黄山市,1,3,港华燃气获得安徽省黄山市一管道燃气项目独家经营权
绵阳天,1,3,港华燃气将斥资人民币3.5亿元收购四川绵阳天能燃气
邓健荣,2,3,港机工程提名邓健荣为新行政总裁
港交所,3,3,港交所李小加：为内地民众投资海外做好准备(上)
李小加,2,3,港交所李小加：为内地民众投资海外做好准备(上)
唐伟邦,1,3,港龙航空任命唐伟邦为行政总裁
黄建华,2,3,港商黄建华计划收购利物浦队
张志熔,1,3,港商张志熔所持公司卷入美国内幕交易调查
：接受,1,3,港铁公司：接受九龙两幅地块117.1亿港元的地价
周松岗,1,3,港铁公司继续委任周松岗担任行政总裁，任期直至2011年
沈阳市,1,3,港铁公司与沈阳市政府就地铁项目合作计划签署协议
重工业,1,3,高盛财团和江苏熔盛重工业就股权转让达成初步协议－消息人士
一水泥,1,3,高盛出资人民币6亿元购买中国一水泥公司25%的股份>GS
胡祖六,4,3,高盛大中华区主席胡祖六可能出任中国央行要职－报导
高盛发,1,3,高盛发备忘录回应《纽约时报》文章
蒂凡尼,1,3,高盛集团放弃东京蒂凡尼大厦所有权：消息人士－《金融时报》
股东向,1,3,高盛集团股东向高盛提起集体诉讼
西德州,1,3,高盛将2009年西德州中质油价格预期从每桶75美元下调至45美元
李颂慈,1,3,高盛将香港认股权证专家李颂慈招入麾下
高盛将,3,3,高盛将中国2011和2012年GDP增幅预期分别下调至9.4%和9.2%
卡迪威,1,3,高盛牵头财团将出售德国最大百货大楼卡迪威－知情人士
张旭东,1,3,高盛任命张旭东担任大中华地区证券部门负责人－备忘录
佐利克,1,3,高盛任命佐利克出任国际顾问主席
威尔斯,1,3,高盛收到SEC关于房产抵押贷款证券信息披露的威尔斯通知－文件
曼哈顿,2,3,高盛收到曼哈顿地方检察官传票，要求提供参议院报告相关信息
亚太区,2,3,高盛亚太区副董事长MarkMachin离职－备忘录
高盛与,1,3,高盛与北京市政府签署协议拟在华设人民币私募股权基金－消息
高盛驻,1,3,高盛驻中国的资深银行家Wicker将返回美国
称已对,1,3,葛兰素史克称已对司法部就糖尿病药物安糖健的传票作出回应
安糖健,1,3,葛兰素史克称已对司法部就糖尿病药物安糖健的传票作出回应
更多的,2,3,更多的香港公司希望在第一季度招聘新的管理人员-调查报告
更新：,627,3,更新：欧洲银行业面临评级下调
高乐氏,1,3,更新：Icahn向高乐氏发出126亿美元全面收购提议
米兰站,4,3,更新：Prada启动20亿美元香港IPO发行前推介，米兰站首日涨77%
控股从,2,3,更新：淡马锡控股从高盛手中购入23亿美元工商银行H股
更新:,3,3,更新:淡马锡拟转让中国银行和建设银行股份，筹资至多25亿美元
竞购尔,1,3,更新：德太投资和弘毅投资联手竞购尔必达－知情人士
瓜多尔,1,3,更新：厄瓜多尔与国开行签署20亿美元贷款协议－厄瓜多尔政府
就出售,1,3,更新:法国农业信贷集团就出售里昂证券全部股权与中信证券谈判
有意到,2,3,更新：可口可乐公司有意到上海证交所上市
集团：,2,3,更新：联想集团：公司与兰奇的关系符合所有法律要求
美高梅,3,3,更新：美高梅中国香港IPO定价15.34港元，位于指导区间高端
军队对,2,3,更新：美国军队对利比亚防空目标实施打击
金士顿,2,3,更新：南亚科技对尔必达和金士顿科技提起专利侵权诉讼
潘功胜,1,3,更新：农业银行副行长潘功胜将调任央行副行长－消息人士
普拉达,2,3,更新：普拉达香港上市首日午盘持平
普洛斯,2,3,更新：普洛斯与中投斥资16亿美元收购日本物流设施
地震后,1,3,更新：日本地震后台湾技术公司评估其他原材料供应商
张忠谋,1,3,更新：台积电董事长张忠谋：公司2010年收入可能创新高
林克孝,1,3,更新：台新金控总经理林克孝不幸坠崖身亡
汤森路,1,3,更新：汤森路透外汇交易系统在中断四小时后恢复
基督城,1,3,更新：新西兰基督城发生地震，大教堂受损
汤普森,2,3,更新：雅虎首席执行长汤普森辞职（上）
－花旗,1,3,更新：亚洲下半年IPO活动预计仍将较为强劲－花旗集团高管
郑煤机,1,3,更新：郑煤机、复星医药将于9月晚些时候启动香港IPO－知情人
开发商,2,3,更新：中国房地产开发商11月份销售额实现增长
开发行,1,3,更新：中国国家开发行新债利差47个基点，获2.06倍认购
资源部,1,3,更新：中国国土资源部举办首次页岩气探矿权出让招标－官员
国务院,4,3,更新：中国国务院呼吁加快推进现代农作物种业发展
两会：,1,3,更新：中国两会：国家开发银行副行长：今年外汇贷款会比去年更高
杨明生,2,3,更新：中国人寿集团任命原保监会副主席杨明生为董事长
陈同海,1,3,更新：中国石化董事长陈同海辞职
将购入,1,3,更新：中国石油集团子公司将购入澳大利亚LNGLtd.19.9%股权
冶炼厂,1,3,更新：中国铜冶炼厂与必和必拓达成的铜精矿加工费低于2011年
外交部,1,3,更新：中国外交部：对美国决定制裁珠海振戎表示强烈不满
文化部,1,3,更新：中国文化部将因违规音乐服务对百度进行查处－新华社
奚国华,1,3,更新：中国移动董事长奚国华与苹果CEO商谈合作问题
行长：,1,3,更新：中国银行行长：中国今年流动性状况将继续趋紧
王宜林,1,3,更新：中海油董事长王宜林：中国不宜过度开发页岩气
黄明贵,1,3,更新：重庆啤酒股东提议免除黄明贵董事职务
周大福,2,3,更新：周大福和新华保险香港上市首日前市分别下跌7.2%和8.2%
更新∶,9,3,更新∶柬埔寨制鞋厂天花板坍塌三人死亡
柬埔寨,4,3,更新∶柬埔寨制鞋厂天花板坍塌三人死亡
上海市,2,3,更新∶上海市发改委∶正对上海部分金店涉嫌操纵金价进行调查
称收购,1,3,更新∶正大集团称收购中国平安股权的交易是独立行动
公安部,2,3,更新∶中国公安部发现葛兰素史克员工行贿的证据
将对原,1,3,更新∶中国将对原产美韩的太阳能级多晶硅采取临时反倾销措施
产美韩,1,3,更新∶中国将对原产美韩的太阳能级多晶硅采取临时反倾销措施
交易商,2,3,更新∶中国交易商协会进一步推进信用债发行利率市场化
渔民向,1,3,更新∶中国渔民向美国法院起诉康菲石油
更正：,205,3,更正：埃克森美孚解除尼日利亚石油出口不可抗力状态－交易员
卡拉拉,1,3,更正：鞍山钢铁集团：澳大利亚卡拉拉项目将于明年投产
王府井,2,3,更正：北京王府井百货与欧莱雅签署2008年战略合作备忘录－报导
新运营,3,3,更正：戴尔高管：不指望成都新运营中心提升市场份额
更正:,10,3,更正:俄铝∶该公司与Potanin将把Norilsk股份出售给Abramovich
扩大对,1,3,更正：工商银行董事长希望中国扩大对欧投资
钱文挥,1,3,更正：交通银行副行长钱文挥：中国实行利率市场化是不可避免的趋势
南苏丹,2,3,更正：南苏丹：CNPC、ONGC和丰田通商竞标投资肯尼亚输油管道
塑胶：,1,3,更正：南亚塑胶：嘉义工厂火灾将带来每月新台币1.5亿元的收入损失
汤姆森,12,3,更正：欧盟将其对汤姆森和路透交易的反垄断审查延长至3月10日
伽利略,3,3,更正：欧盟与中国签署伽利略卫星导航系统商业应用开发合同
将裁定,1,3,更正：世界贸易组织将裁定欧洲政府资助空中客车的行为违法
康杰富,1,3,更正：太古委任康杰富和邓健荣为公司常务董事
马化腾,1,3,更正：腾讯控股马化腾：将扩充旗下软件开发基金规模至人民币100亿元
称将向,1,3,更正：温家宝称将向中国农业银行注资300亿美元－《金融时报》
）聘请,1,3,更正：中国太平洋保险（集团）聘请瑞士银行为香港IPO提供咨询
：将与,2,3,更正：中国银行：将与苏格兰皇家银行保持业务合作
为收购,1,3,更正：中印为收购澳大利亚煤企竞相上调报价
可能把,1,3,更正∶MSCI明晟可能把中国A股纳入MSCI新兴市场指数
更正∶,7,3,更正∶美国电话电报公司第二财季利润下降2.1%，因支出增加>T
黎俊仁,1,3,更正重发：ING亚洲区CEO黎俊仁转任富达投资亚洲区董事总经理
吕维民,1,3,更正重发：百思买中国区总裁吕维民因个人原因辞职
姜建清,1,3,更正重发：工商银行董事长姜建清淡化中国房地产风险担忧，预计美国将推QE3
见闻：,117,3,更正重发：华尔街见闻：高盛三季度收益不甚乐观
李纯纯,1,3,更正重发：美国银行：委任李纯纯为北京业务董事总经理>BAC
圣多美,1,3,更正重发：尼日利亚和圣多美及普林西比与ERHC等达成石油交易
9月份,2,3,更正重发：日本丰田汽车9月份美国市场销量下降4.4%
